population_size,sex,age,ethnicity,pa_id
23,female,Age 16 to 17,mixed,409
19,female,Age 18 to 19,mixed,409
28,female,Age 20 to 24,mixed,409
35,female,Age 25 to 29,mixed,409
23,female,Age 30 to 34,mixed,409
19,female,Age 35 to 39,mixed,409
27,female,Age 40 to 44,mixed,409
29,female,Age 45 to 49,mixed,409
18,female,Age 50 to 54,mixed,409
11,female,Age 55 to 59,mixed,409
8,female,Age 60 to 64,mixed,409
15,female,Age 65 to 69,mixed,409
8,female,Age 70 to 74,mixed,409
3,female,Age 75 to 79,mixed,409
3,female,Age 80 to 84,mixed,409
0,female,Age 85 and over,mixed,409
58,male,Age 15 and below,asian,409
7,male,Age 16 to 17,asian,409
15,male,Age 18 to 19,asian,409
39,male,Age 20 to 24,asian,409
30,male,Age 25 to 29,asian,409
45,male,Age 30 to 34,asian,409
32,male,Age 35 to 39,asian,409
38,male,Age 40 to 44,asian,409
23,male,Age 45 to 49,asian,409
22,male,Age 50 to 54,asian,409
22,male,Age 55 to 59,asian,409
15,male,Age 60 to 64,asian,409
5,male,Age 65 to 69,asian,409
6,male,Age 70 to 74,asian,409
4,male,Age 75 to 79,asian,409
4,male,Age 80 to 84,asian,409
0,male,Age 85 and over,asian,409
74,female,Age 15 and below,asian,409
12,female,Age 16 to 17,asian,409
4,female,Age 18 to 19,asian,409
30,female,Age 20 to 24,asian,409
46,female,Age 25 to 29,asian,409
61,female,Age 30 to 34,asian,409
44,female,Age 35 to 39,asian,409
52,female,Age 40 to 44,asian,409
35,female,Age 45 to 49,asian,409
35,female,Age 50 to 54,asian,409
24,female,Age 55 to 59,asian,409
20,female,Age 60 to 64,asian,409
17,female,Age 65 to 69,asian,409
10,female,Age 70 to 74,asian,409
4,female,Age 75 to 79,asian,409
3,female,Age 80 to 84,asian,409
2,female,Age 85 and over,asian,409
62,male,Age 15 and below,black,409
3,male,Age 16 to 17,black,409
3,male,Age 18 to 19,black,409
6,male,Age 20 to 24,black,409
34,male,Age 25 to 29,black,409
50,male,Age 30 to 34,black,409
24,male,Age 35 to 39,black,409
9,male,Age 40 to 44,black,409
17,male,Age 45 to 49,black,409
11,male,Age 50 to 54,black,409
7,male,Age 55 to 59,black,409
7,male,Age 60 to 64,black,409
1,male,Age 65 to 69,black,409
3,male,Age 70 to 74,black,409
1,male,Age 75 to 79,black,409
1,male,Age 80 to 84,black,409
0,male,Age 85 and over,black,409
53,female,Age 15 and below,black,409
3,female,Age 16 to 17,black,409
1,female,Age 18 to 19,black,409
11,female,Age 20 to 24,black,409
35,female,Age 25 to 29,black,409
33,female,Age 30 to 34,black,409
24,female,Age 35 to 39,black,409
11,female,Age 40 to 44,black,409
13,female,Age 45 to 49,black,409
5,female,Age 50 to 54,black,409
6,female,Age 55 to 59,black,409
3,female,Age 60 to 64,black,409
3,female,Age 65 to 69,black,409
3,female,Age 70 to 74,black,409
0,female,Age 75 to 79,black,409
0,female,Age 80 to 84,black,409
1,female,Age 85 and over,black,409
40,male,Age 15 and below,other,409
0,male,Age 16 to 17,other,409
0,male,Age 18 to 19,other,409
1,male,Age 20 to 24,other,409
8,male,Age 25 to 29,other,409
17,male,Age 30 to 34,other,409
30,male,Age 35 to 39,other,409
5,male,Age 40 to 44,other,409
5,male,Age 45 to 49,other,409
8,male,Age 50 to 54,other,409
5,male,Age 55 to 59,other,409
3,male,Age 60 to 64,other,409
7,male,Age 65 to 69,other,409
4,male,Age 70 to 74,other,409
0,male,Age 75 to 79,other,409
1,male,Age 80 to 84,other,409
5,male,Age 85 and over,other,409
17,female,Age 15 and below,other,409
5,female,Age 16 to 17,other,409
0,female,Age 18 to 19,other,409
4,female,Age 20 to 24,other,409
10,female,Age 25 to 29,other,409
15,female,Age 30 to 34,other,409
12,female,Age 35 to 39,other,409
13,female,Age 40 to 44,other,409
1,female,Age 45 to 49,other,409
4,female,Age 50 to 54,other,409
2,female,Age 55 to 59,other,409
6,female,Age 60 to 64,other,409
0,female,Age 65 to 69,other,409
4,female,Age 70 to 74,other,409
7,female,Age 75 to 79,other,409
2,female,Age 80 to 84,other,409
3,female,Age 85 and over,other,409
6623,male,Age 15 and below,white,410
922,male,Age 16 to 17,white,410
793,male,Age 18 to 19,white,410
1863,male,Age 20 to 24,white,410
1503,male,Age 25 to 29,white,410
1500,male,Age 30 to 34,white,410
1926,male,Age 35 to 39,white,410
2479,male,Age 40 to 44,white,410
2976,male,Age 45 to 49,white,410
2776,male,Age 50 to 54,white,410
2750,male,Age 55 to 59,white,410
3424,male,Age 60 to 64,white,410
3116,male,Age 65 to 69,white,410
2554,male,Age 70 to 74,white,410
2202,male,Age 75 to 79,white,410
1712,male,Age 80 to 84,white,410
1569,male,Age 85 and over,white,410
6241,female,Age 15 and below,white,410
902,female,Age 16 to 17,white,410
768,female,Age 18 to 19,white,410
1640,female,Age 20 to 24,white,410
1581,female,Age 25 to 29,white,410
1651,female,Age 30 to 34,white,410
2239,female,Age 35 to 39,white,410
2806,female,Age 40 to 44,white,410
3183,female,Age 45 to 49,white,410
2933,female,Age 50 to 54,white,410
3015,female,Age 55 to 59,white,410
3871,female,Age 60 to 64,white,410
3363,female,Age 65 to 69,white,410
2874,female,Age 70 to 74,white,410
2577,female,Age 75 to 79,white,410
2440,female,Age 80 to 84,white,410
3105,female,Age 85 and over,white,410
192,male,Age 15 and below,mixed,410
20,male,Age 16 to 17,mixed,410
17,male,Age 18 to 19,mixed,410
15,male,Age 20 to 24,mixed,410
14,male,Age 25 to 29,mixed,410
31,male,Age 30 to 34,mixed,410
16,male,Age 35 to 39,mixed,410
13,male,Age 40 to 44,mixed,410
14,male,Age 45 to 49,mixed,410
18,male,Age 50 to 54,mixed,410
6,male,Age 55 to 59,mixed,410
6,male,Age 60 to 64,mixed,410
10,male,Age 65 to 69,mixed,410
3,male,Age 70 to 74,mixed,410
6,male,Age 75 to 79,mixed,410
1,male,Age 80 to 84,mixed,410
1,male,Age 85 and over,mixed,410
152,female,Age 15 and below,mixed,410
15,female,Age 16 to 17,mixed,410
19,female,Age 18 to 19,mixed,410
29,female,Age 20 to 24,mixed,410
19,female,Age 25 to 29,mixed,410
17,female,Age 30 to 34,mixed,410
28,female,Age 35 to 39,mixed,410
16,female,Age 40 to 44,mixed,410
15,female,Age 45 to 49,mixed,410
18,female,Age 50 to 54,mixed,410
7,female,Age 55 to 59,mixed,410
19,female,Age 60 to 64,mixed,410
11,female,Age 65 to 69,mixed,410
7,female,Age 70 to 74,mixed,410
7,female,Age 75 to 79,mixed,410
1,female,Age 80 to 84,mixed,410
1,female,Age 85 and over,mixed,410
76,male,Age 15 and below,asian,410
9,male,Age 16 to 17,asian,410
11,male,Age 18 to 19,asian,410
13,male,Age 20 to 24,asian,410
27,male,Age 25 to 29,asian,410
31,male,Age 30 to 34,asian,410
37,male,Age 35 to 39,asian,410
32,male,Age 40 to 44,asian,410
27,male,Age 45 to 49,asian,410
20,male,Age 50 to 54,asian,410
14,male,Age 55 to 59,asian,410
8,male,Age 60 to 64,asian,410
14,male,Age 65 to 69,asian,410
4,male,Age 70 to 74,asian,410
3,male,Age 75 to 79,asian,410
1,male,Age 80 to 84,asian,410
0,male,Age 85 and over,asian,410
108,female,Age 15 and below,asian,410
11,female,Age 16 to 17,asian,410
12,female,Age 18 to 19,asian,410
22,female,Age 20 to 24,asian,410
41,female,Age 25 to 29,asian,410
52,female,Age 30 to 34,asian,410
62,female,Age 35 to 39,asian,410
45,female,Age 40 to 44,asian,410
49,female,Age 45 to 49,asian,410
29,female,Age 50 to 54,asian,410
21,female,Age 55 to 59,asian,410
19,female,Age 60 to 64,asian,410
10,female,Age 65 to 69,asian,410
11,female,Age 70 to 74,asian,410
4,female,Age 75 to 79,asian,410
2,female,Age 80 to 84,asian,410
2,female,Age 85 and over,asian,410
15,male,Age 15 and below,black,410
1,male,Age 16 to 17,black,410
1,male,Age 18 to 19,black,410
3,male,Age 20 to 24,black,410
2,male,Age 25 to 29,black,410
9,male,Age 30 to 34,black,410
13,male,Age 35 to 39,black,410
7,male,Age 40 to 44,black,410
6,male,Age 45 to 49,black,410
5,male,Age 50 to 54,black,410
2,male,Age 55 to 59,black,410
1,male,Age 60 to 64,black,410
0,male,Age 65 to 69,black,410
1,male,Age 70 to 74,black,410
2,male,Age 75 to 79,black,410
2,male,Age 80 to 84,black,410
0,male,Age 85 and over,black,410
18,female,Age 15 and below,black,410
7,female,Age 16 to 17,black,410
0,female,Age 18 to 19,black,410
2,female,Age 20 to 24,black,410
4,female,Age 25 to 29,black,410
15,female,Age 30 to 34,black,410
10,female,Age 35 to 39,black,410
8,female,Age 40 to 44,black,410
8,female,Age 45 to 49,black,410
6,female,Age 50 to 54,black,410
5,female,Age 55 to 59,black,410
9,female,Age 60 to 64,black,410
2,female,Age 65 to 69,black,410
1,female,Age 70 to 74,black,410
2,female,Age 75 to 79,black,410
0,female,Age 80 to 84,black,410
1,female,Age 85 and over,black,410
20,male,Age 15 and below,other,410
0,male,Age 16 to 17,other,410
0,male,Age 18 to 19,other,410
0,male,Age 20 to 24,other,410
6,male,Age 25 to 29,other,410
8,male,Age 30 to 34,other,410
17,male,Age 35 to 39,other,410
7,male,Age 40 to 44,other,410
7,male,Age 45 to 49,other,410
12,male,Age 50 to 54,other,410
4,male,Age 55 to 59,other,410
7,male,Age 60 to 64,other,410
5,male,Age 65 to 69,other,410
3,male,Age 70 to 74,other,410
0,male,Age 75 to 79,other,410
1,male,Age 80 to 84,other,410
1,male,Age 85 and over,other,410
15,female,Age 15 and below,other,410
1,female,Age 16 to 17,other,410
1,female,Age 18 to 19,other,410
4,female,Age 20 to 24,other,410
1,female,Age 25 to 29,other,410
10,female,Age 30 to 34,other,410
4,female,Age 35 to 39,other,410
2,female,Age 40 to 44,other,410
4,female,Age 45 to 49,other,410
7,female,Age 50 to 54,other,410
1,female,Age 55 to 59,other,410
6,female,Age 60 to 64,other,410
4,female,Age 65 to 69,other,410
0,female,Age 70 to 74,other,410
1,female,Age 75 to 79,other,410
0,female,Age 80 to 84,other,410
2,female,Age 85 and over,other,410
8642,male,Age 15 and below,white,411
1255,male,Age 16 to 17,white,411
1097,male,Age 18 to 19,white,411
2447,male,Age 20 to 24,white,411
2515,male,Age 25 to 29,white,411
2350,male,Age 30 to 34,white,411
2936,male,Age 35 to 39,white,411
3751,male,Age 40 to 44,white,411
3881,male,Age 45 to 49,white,411
3526,male,Age 50 to 54,white,411
3247,male,Age 55 to 59,white,411
3762,male,Age 60 to 64,white,411
3077,male,Age 65 to 69,white,411
2239,male,Age 70 to 74,white,411
1677,male,Age 75 to 79,white,411
1073,male,Age 80 to 84,white,411
782,male,Age 85 and over,white,411
8322,female,Age 15 and below,white,411
1099,female,Age 16 to 17,white,411
1078,female,Age 18 to 19,white,411
2279,female,Age 20 to 24,white,411
2226,female,Age 25 to 29,white,411
2384,female,Age 30 to 34,white,411
3129,female,Age 35 to 39,white,411
3691,female,Age 40 to 44,white,411
3823,female,Age 45 to 49,white,411
3535,female,Age 50 to 54,white,411
3284,female,Age 55 to 59,white,411
3781,female,Age 60 to 64,white,411
3136,female,Age 65 to 69,white,411
2383,female,Age 70 to 74,white,411
1810,female,Age 75 to 79,white,411
1569,female,Age 80 to 84,white,411
1618,female,Age 85 and over,white,411
298,male,Age 15 and below,mixed,411
33,male,Age 16 to 17,mixed,411
26,male,Age 18 to 19,mixed,411
51,male,Age 20 to 24,mixed,411
58,male,Age 25 to 29,mixed,411
40,male,Age 30 to 34,mixed,411
26,male,Age 35 to 39,mixed,411
33,male,Age 40 to 44,mixed,411
29,male,Age 45 to 49,mixed,411
21,male,Age 50 to 54,mixed,411
22,male,Age 55 to 59,mixed,411
8,male,Age 60 to 64,mixed,411
11,male,Age 65 to 69,mixed,411
2,male,Age 70 to 74,mixed,411
0,male,Age 75 to 79,mixed,411
2,male,Age 80 to 84,mixed,411
2,male,Age 85 and over,mixed,411
286,female,Age 15 and below,mixed,411
18,female,Age 16 to 17,mixed,411
18,female,Age 18 to 19,mixed,411
30,female,Age 20 to 24,mixed,411
23,female,Age 25 to 29,mixed,411
27,female,Age 30 to 34,mixed,411
23,female,Age 35 to 39,mixed,411
26,female,Age 40 to 44,mixed,411
30,female,Age 45 to 49,mixed,411
17,female,Age 50 to 54,mixed,411
8,female,Age 55 to 59,mixed,411
4,female,Age 60 to 64,mixed,411
4,female,Age 65 to 69,mixed,411
4,female,Age 70 to 74,mixed,411
1,female,Age 75 to 79,mixed,411
4,female,Age 80 to 84,mixed,411
1,female,Age 85 and over,mixed,411
140,male,Age 15 and below,asian,411
27,male,Age 16 to 17,asian,411
12,male,Age 18 to 19,asian,411
49,male,Age 20 to 24,asian,411
75,male,Age 25 to 29,asian,411
85,male,Age 30 to 34,asian,411
66,male,Age 35 to 39,asian,411
58,male,Age 40 to 44,asian,411
40,male,Age 45 to 49,asian,411
42,male,Age 50 to 54,asian,411
26,male,Age 55 to 59,asian,411
22,male,Age 60 to 64,asian,411
6,male,Age 65 to 69,asian,411
9,male,Age 70 to 74,asian,411
9,male,Age 75 to 79,asian,411
1,male,Age 80 to 84,asian,411
4,male,Age 85 and over,asian,411
88,female,Age 15 and below,asian,411
9,female,Age 16 to 17,asian,411
18,female,Age 18 to 19,asian,411
31,female,Age 20 to 24,asian,411
33,female,Age 25 to 29,asian,411
56,female,Age 30 to 34,asian,411
60,female,Age 35 to 39,asian,411
51,female,Age 40 to 44,asian,411
44,female,Age 45 to 49,asian,411
30,female,Age 50 to 54,asian,411
25,female,Age 55 to 59,asian,411
15,female,Age 60 to 64,asian,411
12,female,Age 65 to 69,asian,411
5,female,Age 70 to 74,asian,411
4,female,Age 75 to 79,asian,411
1,female,Age 80 to 84,asian,411
2,female,Age 85 and over,asian,411
35,male,Age 15 and below,black,411
6,male,Age 16 to 17,black,411
2,male,Age 18 to 19,black,411
35,male,Age 20 to 24,black,411
62,male,Age 25 to 29,black,411
55,male,Age 30 to 34,black,411
34,male,Age 35 to 39,black,411
42,male,Age 40 to 44,black,411
60,male,Age 45 to 49,black,411
29,male,Age 50 to 54,black,411
13,male,Age 55 to 59,black,411
3,male,Age 60 to 64,black,411
7,male,Age 65 to 69,black,411
4,male,Age 70 to 74,black,411
4,male,Age 75 to 79,black,411
0,male,Age 80 to 84,black,411
1,male,Age 85 and over,black,411
20,female,Age 15 and below,black,411
3,female,Age 16 to 17,black,411
4,female,Age 18 to 19,black,411
7,female,Age 20 to 24,black,411
14,female,Age 25 to 29,black,411
11,female,Age 30 to 34,black,411
12,female,Age 35 to 39,black,411
19,female,Age 40 to 44,black,411
19,female,Age 45 to 49,black,411
21,female,Age 50 to 54,black,411
6,female,Age 55 to 59,black,411
7,female,Age 60 to 64,black,411
8,female,Age 65 to 69,black,411
1,female,Age 70 to 74,black,411
2,female,Age 75 to 79,black,411
1,female,Age 80 to 84,black,411
1,female,Age 85 and over,black,411
7,male,Age 15 and below,other,411
4,male,Age 16 to 17,other,411
3,male,Age 18 to 19,other,411
5,male,Age 20 to 24,other,411
12,male,Age 25 to 29,other,411
13,male,Age 30 to 34,other,411
10,male,Age 35 to 39,other,411
8,male,Age 40 to 44,other,411
11,male,Age 45 to 49,other,411
14,male,Age 50 to 54,other,411
4,male,Age 55 to 59,other,411
2,male,Age 60 to 64,other,411
5,male,Age 65 to 69,other,411
1,male,Age 70 to 74,other,411
0,male,Age 75 to 79,other,411
0,male,Age 80 to 84,other,411
0,male,Age 85 and over,other,411
23,female,Age 15 and below,other,411
3,female,Age 16 to 17,other,411
2,female,Age 18 to 19,other,411
3,female,Age 20 to 24,other,411
6,female,Age 25 to 29,other,411
6,female,Age 30 to 34,other,411
7,female,Age 35 to 39,other,411
8,female,Age 40 to 44,other,411
5,female,Age 45 to 49,other,411
3,female,Age 50 to 54,other,411
2,female,Age 55 to 59,other,411
1,female,Age 60 to 64,other,411
1,female,Age 65 to 69,other,411
1,female,Age 70 to 74,other,411
1,female,Age 75 to 79,other,411
0,female,Age 80 to 84,other,411
0,female,Age 85 and over,other,411
10155,male,Age 15 and below,white,412
1343,male,Age 16 to 17,white,412
1119,male,Age 18 to 19,white,412
2475,male,Age 20 to 24,white,412
2867,male,Age 25 to 29,white,412
2972,male,Age 30 to 34,white,412
3522,male,Age 35 to 39,white,412
4070,male,Age 40 to 44,white,412
4125,male,Age 45 to 49,white,412
3624,male,Age 50 to 54,white,412
3067,male,Age 55 to 59,white,412
3150,male,Age 60 to 64,white,412
2406,male,Age 65 to 69,white,412
1726,male,Age 70 to 74,white,412
1306,male,Age 75 to 79,white,412
917,male,Age 80 to 84,white,412
774,male,Age 85 and over,white,412
9591,female,Age 15 and below,white,412
1396,female,Age 16 to 17,white,412
958,female,Age 18 to 19,white,412
2381,female,Age 20 to 24,white,412
2755,female,Age 25 to 29,white,412
3096,female,Age 30 to 34,white,412
3696,female,Age 35 to 39,white,412
4075,female,Age 40 to 44,white,412
3982,female,Age 45 to 49,white,412
3437,female,Age 50 to 54,white,412
3019,female,Age 55 to 59,white,412
3225,female,Age 60 to 64,white,412
2448,female,Age 65 to 69,white,412
1775,female,Age 70 to 74,white,412
1576,female,Age 75 to 79,white,412
1295,female,Age 80 to 84,white,412
1460,female,Age 85 and over,white,412
332,male,Age 15 and below,mixed,412
43,male,Age 16 to 17,mixed,412
30,male,Age 18 to 19,mixed,412
44,male,Age 20 to 24,mixed,412
36,male,Age 25 to 29,mixed,412
38,male,Age 30 to 34,mixed,412
33,male,Age 35 to 39,mixed,412
27,male,Age 40 to 44,mixed,412
33,male,Age 45 to 49,mixed,412
13,male,Age 50 to 54,mixed,412
19,male,Age 55 to 59,mixed,412
10,male,Age 60 to 64,mixed,412
10,male,Age 65 to 69,mixed,412
3,male,Age 70 to 74,mixed,412
2,male,Age 75 to 79,mixed,412
3,male,Age 80 to 84,mixed,412
0,male,Age 85 and over,mixed,412
350,female,Age 15 and below,mixed,412
46,female,Age 16 to 17,mixed,412
24,female,Age 18 to 19,mixed,412
43,female,Age 20 to 24,mixed,412
41,female,Age 25 to 29,mixed,412
51,female,Age 30 to 34,mixed,412
38,female,Age 35 to 39,mixed,412
36,female,Age 40 to 44,mixed,412
23,female,Age 45 to 49,mixed,412
26,female,Age 50 to 54,mixed,412
17,female,Age 55 to 59,mixed,412
7,female,Age 60 to 64,mixed,412
9,female,Age 65 to 69,mixed,412
3,female,Age 70 to 74,mixed,412
1,female,Age 75 to 79,mixed,412
0,female,Age 80 to 84,mixed,412
2,female,Age 85 and over,mixed,412
265,male,Age 15 and below,asian,412
29,male,Age 16 to 17,asian,412
18,male,Age 18 to 19,asian,412
43,male,Age 20 to 24,asian,412
162,male,Age 25 to 29,asian,412
190,male,Age 30 to 34,asian,412
131,male,Age 35 to 39,asian,412
87,male,Age 40 to 44,asian,412
62,male,Age 45 to 49,asian,412
47,male,Age 50 to 54,asian,412
36,male,Age 55 to 59,asian,412
19,male,Age 60 to 64,asian,412
12,male,Age 65 to 69,asian,412
15,male,Age 70 to 74,asian,412
5,male,Age 75 to 79,asian,412
4,male,Age 80 to 84,asian,412
1,male,Age 85 and over,asian,412
267,female,Age 15 and below,asian,412
31,female,Age 16 to 17,asian,412
22,female,Age 18 to 19,asian,412
55,female,Age 20 to 24,asian,412
177,female,Age 25 to 29,asian,412
175,female,Age 30 to 34,asian,412
140,female,Age 35 to 39,asian,412
104,female,Age 40 to 44,asian,412
63,female,Age 45 to 49,asian,412
57,female,Age 50 to 54,asian,412
43,female,Age 55 to 59,asian,412
24,female,Age 60 to 64,asian,412
12,female,Age 65 to 69,asian,412
9,female,Age 70 to 74,asian,412
8,female,Age 75 to 79,asian,412
2,female,Age 80 to 84,asian,412
2,female,Age 85 and over,asian,412
73,male,Age 15 and below,black,412
10,male,Age 16 to 17,black,412
7,male,Age 18 to 19,black,412
12,male,Age 20 to 24,black,412
33,male,Age 25 to 29,black,412
36,male,Age 30 to 34,black,412
29,male,Age 35 to 39,black,412
38,male,Age 40 to 44,black,412
52,male,Age 45 to 49,black,412
14,male,Age 50 to 54,black,412
9,male,Age 55 to 59,black,412
8,male,Age 60 to 64,black,412
3,male,Age 65 to 69,black,412
8,male,Age 70 to 74,black,412
0,male,Age 75 to 79,black,412
0,male,Age 80 to 84,black,412
0,male,Age 85 and over,black,412
69,female,Age 15 and below,black,412
20,female,Age 16 to 17,black,412
12,female,Age 18 to 19,black,412
17,female,Age 20 to 24,black,412
30,female,Age 25 to 29,black,412
34,female,Age 30 to 34,black,412
31,female,Age 35 to 39,black,412
43,female,Age 40 to 44,black,412
26,female,Age 45 to 49,black,412
13,female,Age 50 to 54,black,412
17,female,Age 55 to 59,black,412
7,female,Age 60 to 64,black,412
4,female,Age 65 to 69,black,412
