N,age,ethnicity,sex,constituency_id,region
80,7,3,1,16,6
69,8,3,1,16,6
39,9,3,1,16,6
26,10,3,1,16,6
12,11,3,1,16,6
16,12,3,1,16,6
6,13,3,1,16,6
3,14,3,1,16,6
1,15,3,1,16,6
2,16,3,1,16,6
34,0,4,0,16,6
18,1,4,0,16,6
8,2,4,0,16,6
20,3,4,0,16,6
17,4,4,0,16,6
20,5,4,0,16,6
16,6,4,0,16,6
19,7,4,0,16,6
14,8,4,0,16,6
9,9,4,0,16,6
9,10,4,0,16,6
6,11,4,0,16,6
2,12,4,0,16,6
6,13,4,0,16,6
0,14,4,0,16,6
1,15,4,0,16,6
0,16,4,0,16,6
41,0,4,1,16,6
1,1,4,1,16,6
5,2,4,1,16,6
11,3,4,1,16,6
29,4,4,1,16,6
18,5,4,1,16,6
18,6,4,1,16,6
20,7,4,1,16,6
21,8,4,1,16,6
7,9,4,1,16,6
2,10,4,1,16,6
3,11,4,1,16,6
2,12,4,1,16,6
4,13,4,1,16,6
5,14,4,1,16,6
2,15,4,1,16,6
0,16,4,1,16,6
7543,0,0,0,17,5
1094,1,0,0,17,5
998,2,0,0,17,5
2459,3,0,0,17,5
2455,4,0,0,17,5
2355,5,0,0,17,5
2441,6,0,0,17,5
3095,7,0,0,17,5
3269,8,0,0,17,5
2900,9,0,0,17,5
2379,10,0,0,17,5
2727,11,0,0,17,5
2046,12,0,0,17,5
1554,13,0,0,17,5
1158,14,0,0,17,5
706,15,0,0,17,5
561,16,0,0,17,5
6991,0,0,1,17,5
1000,1,0,1,17,5
1008,2,0,1,17,5
2655,3,0,1,17,5
2767,4,0,1,17,5
2365,5,0,1,17,5
2552,6,0,1,17,5
3263,7,0,1,17,5
3252,8,0,1,17,5
2736,9,0,1,17,5
2400,10,0,1,17,5
2627,11,0,1,17,5
2172,12,0,1,17,5
1890,13,0,1,17,5
1537,14,0,1,17,5
1070,15,0,1,17,5
1167,16,0,1,17,5
422,0,1,0,17,5
53,1,1,0,17,5
26,2,1,0,17,5
63,3,1,0,17,5
37,4,1,0,17,5
39,5,1,0,17,5
41,6,1,0,17,5
39,7,1,0,17,5
37,8,1,0,17,5
29,9,1,0,17,5
7,10,1,0,17,5
8,11,1,0,17,5
4,12,1,0,17,5
3,13,1,0,17,5
3,14,1,0,17,5
2,15,1,0,17,5
0,16,1,0,17,5
382,0,1,1,17,5
42,1,1,1,17,5
39,2,1,1,17,5
59,3,1,1,17,5
49,4,1,1,17,5
34,5,1,1,17,5
39,6,1,1,17,5
51,7,1,1,17,5
32,8,1,1,17,5
16,9,1,1,17,5
5,10,1,1,17,5
5,11,1,1,17,5
12,12,1,1,17,5
5,13,1,1,17,5
2,14,1,1,17,5
4,15,1,1,17,5
1,16,1,1,17,5
1257,0,2,0,17,5
139,1,2,0,17,5
107,2,2,0,17,5
348,3,2,0,17,5
415,4,2,0,17,5
386,5,2,0,17,5
332,6,2,0,17,5
308,7,2,0,17,5
228,8,2,0,17,5
237,9,2,0,17,5
218,10,2,0,17,5
126,11,2,0,17,5
91,12,2,0,17,5
86,13,2,0,17,5
54,14,2,0,17,5
25,15,2,0,17,5
21,16,2,0,17,5
1198,0,2,1,17,5
141,1,2,1,17,5
112,2,2,1,17,5
318,3,2,1,17,5
439,4,2,1,17,5
433,5,2,1,17,5
389,6,2,1,17,5
267,7,2,1,17,5
247,8,2,1,17,5
256,9,2,1,17,5
182,10,2,1,17,5
168,11,2,1,17,5
91,12,2,1,17,5
89,13,2,1,17,5
55,14,2,1,17,5
33,15,2,1,17,5
22,16,2,1,17,5
153,0,3,0,17,5
16,1,3,0,17,5
23,2,3,0,17,5
34,3,3,0,17,5
45,4,3,0,17,5
56,5,3,0,17,5
69,6,3,0,17,5
53,7,3,0,17,5
36,8,3,0,17,5
35,9,3,0,17,5
19,10,3,0,17,5
7,11,3,0,17,5
6,12,3,0,17,5
6,13,3,0,17,5
2,14,3,0,17,5
2,15,3,0,17,5
1,16,3,0,17,5
146,0,3,1,17,5
12,1,3,1,17,5
10,2,3,1,17,5
34,3,3,1,17,5
60,4,3,1,17,5
64,5,3,1,17,5
62,6,3,1,17,5
45,7,3,1,17,5
43,8,3,1,17,5
22,9,3,1,17,5
12,10,3,1,17,5
8,11,3,1,17,5
7,12,3,1,17,5
7,13,3,1,17,5
0,14,3,1,17,5
1,15,3,1,17,5
1,16,3,1,17,5
34,0,4,0,17,5
4,1,4,0,17,5
2,2,4,0,17,5
9,3,4,0,17,5
14,4,4,0,17,5
16,5,4,0,17,5
17,6,4,0,17,5
9,7,4,0,17,5
13,8,4,0,17,5
12,9,4,0,17,5
4,10,4,0,17,5
7,11,4,0,17,5
0,12,4,0,17,5
1,13,4,0,17,5
0,14,4,0,17,5
2,15,4,0,17,5
1,16,4,0,17,5
32,0,4,1,17,5
5,1,4,1,17,5
1,2,4,1,17,5
9,3,4,1,17,5
12,4,4,1,17,5
8,5,4,1,17,5
6,6,4,1,17,5
6,7,4,1,17,5
6,8,4,1,17,5
2,9,4,1,17,5
3,10,4,1,17,5
0,11,4,1,17,5
0,12,4,1,17,5
1,13,4,1,17,5
0,14,4,1,17,5
0,15,4,1,17,5
0,16,4,1,17,5
8975,0,0,0,18,6
1179,1,0,0,18,6
904,2,0,0,18,6
2311,3,0,0,18,6
2736,4,0,0,18,6
3171,5,0,0,18,6
3394,6,0,0,18,6
3749,7,0,0,18,6
3885,8,0,0,18,6
3343,9,0,0,18,6
2669,10,0,0,18,6
2896,11,0,0,18,6
2091,12,0,0,18,6
1666,13,0,0,18,6
1295,14,0,0,18,6
863,15,0,0,18,6
629,16,0,0,18,6
8433,0,0,1,18,6
1035,1,0,1,18,6
928,2,0,1,18,6
2455,3,0,1,18,6
2918,4,0,1,18,6
3191,5,0,1,18,6
3355,6,0,1,18,6
3862,7,0,1,18,6
3757,8,0,1,18,6
3230,9,0,1,18,6
2812,10,0,1,18,6
2853,11,0,1,18,6
2283,12,0,1,18,6
1861,13,0,1,18,6
1555,14,0,1,18,6
1242,15,0,1,18,6
1352,16,0,1,18,6
867,0,1,0,18,6
63,1,1,0,18,6
69,2,1,0,18,6
123,3,1,0,18,6
104,4,1,0,18,6
65,5,1,0,18,6
75,6,1,0,18,6
57,7,1,0,18,6
33,8,1,0,18,6
30,9,1,0,18,6
14,10,1,0,18,6
13,11,1,0,18,6
7,12,1,0,18,6
8,13,1,0,18,6
4,14,1,0,18,6
4,15,1,0,18,6
5,16,1,0,18,6
752,0,1,1,18,6
86,1,1,1,18,6
44,2,1,1,18,6
123,3,1,1,18,6
81,4,1,1,18,6
72,5,1,1,18,6
48,6,1,1,18,6
58,7,1,1,18,6
47,8,1,1,18,6
31,9,1,1,18,6
20,10,1,1,18,6
16,11,1,1,18,6
8,12,1,1,18,6
7,13,1,1,18,6
8,14,1,1,18,6
6,15,1,1,18,6
5,16,1,1,18,6
1473,0,2,0,18,6
139,1,2,0,18,6
135,2,2,0,18,6
300,3,2,0,18,6
458,4,2,0,18,6
451,5,2,0,18,6
426,6,2,0,18,6
320,7,2,0,18,6
216,8,2,0,18,6
210,9,2,0,18,6
157,10,2,0,18,6
86,11,2,0,18,6
59,12,2,0,18,6
53,13,2,0,18,6
37,14,2,0,18,6
22,15,2,0,18,6
14,16,2,0,18,6
1377,0,2,1,18,6
130,1,2,1,18,6
125,2,2,1,18,6
287,3,2,1,18,6
462,4,2,1,18,6
529,5,2,1,18,6
425,6,2,1,18,6
328,7,2,1,18,6
200,8,2,1,18,6
180,9,2,1,18,6
167,10,2,1,18,6
121,11,2,1,18,6
54,12,2,1,18,6
51,13,2,1,18,6
44,14,2,1,18,6
20,15,2,1,18,6
12,16,2,1,18,6
306,0,3,0,18,6
34,1,3,0,18,6
57,2,3,0,18,6
105,3,3,0,18,6
87,4,3,0,18,6
134,5,3,0,18,6
133,6,3,0,18,6
134,7,3,0,18,6
162,8,3,0,18,6
99,9,3,0,18,6
37,10,3,0,18,6
22,11,3,0,18,6
21,12,3,0,18,6
36,13,3,0,18,6
24,14,3,0,18,6
12,15,3,0,18,6
5,16,3,0,18,6
289,0,3,1,18,6
35,1,3,1,18,6
35,2,3,1,18,6
85,3,3,1,18,6
108,4,3,1,18,6
154,5,3,1,18,6
119,6,3,1,18,6
144,7,3,1,18,6
114,8,3,1,18,6
90,9,3,1,18,6
41,10,3,1,18,6
42,11,3,1,18,6
27,12,3,1,18,6
35,13,3,1,18,6
17,14,3,1,18,6
6,15,3,1,18,6
5,16,3,1,18,6
71,0,4,0,18,6
6,1,4,0,18,6
6,2,4,0,18,6
13,3,4,0,18,6
32,4,4,0,18,6
15,5,4,0,18,6
21,6,4,0,18,6
27,7,4,0,18,6
17,8,4,0,18,6
12,9,4,0,18,6
18,10,4,0,18,6
12,11,4,0,18,6
7,12,4,0,18,6
5,13,4,0,18,6
1,14,4,0,18,6
1,15,4,0,18,6
0,16,4,0,18,6
76,0,4,1,18,6
8,1,4,1,18,6
5,2,4,1,18,6
19,3,4,1,18,6
26,4,4,1,18,6
31,5,4,1,18,6
26,6,4,1,18,6
14,7,4,1,18,6
23,8,4,1,18,6
11,9,4,1,18,6
14,10,4,1,18,6
10,11,4,1,18,6
11,12,4,1,18,6
17,13,4,1,18,6
2,14,4,1,18,6
3,15,4,1,18,6
2,16,4,1,18,6
11332,0,0,0,20,6
1412,1,0,0,20,6
1328,2,0,0,20,6
3157,3,0,0,20,6
3684,4,0,0,20,6
3748,5,0,0,20,6
3960,6,0,0,20,6
4585,7,0,0,20,6
4555,8,0,0,20,6
3885,9,0,0,20,6
3309,10,0,0,20,6
3483,11,0,0,20,6
2651,12,0,0,20,6
2093,13,0,0,20,6
1591,14,0,0,20,6
1004,15,0,0,20,6
720,16,0,0,20,6
11057,0,0,1,20,6
1406,1,0,1,20,6
1161,2,0,1,20,6
2849,3,0,1,20,6
3766,4,0,1,20,6
3741,5,0,1,20,6
4209,6,0,1,20,6
4620,7,0,1,20,6
4622,8,0,1,20,6
3766,9,0,1,20,6
3319,10,0,1,20,6
3594,11,0,1,20,6
2693,12,0,1,20,6
2223,13,0,1,20,6
1746,14,0,1,20,6
1493,15,0,1,20,6
1617,16,0,1,20,6
569,0,1,0,20,6
47,1,1,0,20,6
41,2,1,0,20,6
92,3,1,0,20,6
99,4,1,0,20,6
60,5,1,0,20,6
52,6,1,0,20,6
49,7,1,0,20,6
48,8,1,0,20,6
23,9,1,0,20,6
11,10,1,0,20,6
14,11,1,0,20,6
12,12,1,0,20,6
6,13,1,0,20,6
5,14,1,0,20,6
3,15,1,0,20,6
1,16,1,0,20,6
535,0,1,1,20,6
40,1,1,1,20,6
25,2,1,1,20,6
62,3,1,1,20,6
79,4,1,1,20,6
47,5,1,1,20,6
65,6,1,1,20,6
47,7,1,1,20,6
43,8,1,1,20,6
27,9,1,1,20,6
14,10,1,1,20,6
6,11,1,1,20,6
9,12,1,1,20,6
8,13,1,1,20,6
7,14,1,1,20,6
1,15,1,1,20,6
3,16,1,1,20,6
687,0,2,0,20,6
65,1,2,0,20,6
64,2,2,0,20,6
145,3,2,0,20,6
255,4,2,0,20,6
318,5,2,0,20,6
224,6,2,0,20,6
187,7,2,0,20,6
108,8,2,0,20,6
82,9,2,0,20,6
84,10,2,0,20,6
38,11,2,0,20,6
32,12,2,0,20,6
25,13,2,0,20,6
28,14,2,0,20,6
11,15,2,0,20,6
3,16,2,0,20,6
767,0,2,1,20,6
63,1,2,1,20,6
52,2,2,1,20,6
162,3,2,1,20,6
279,4,2,1,20,6
312,5,2,1,20,6
289,6,2,1,20,6
205,7,2,1,20,6
101,8,2,1,20,6
122,9,2,1,20,6
99,10,2,1,20,6
62,11,2,1,20,6
27,12,2,1,20,6
27,13,2,1,20,6
27,14,2,1,20,6
15,15,2,1,20,6
7,16,2,1,20,6
170,0,3,0,20,6
26,1,3,0,20,6
13,2,3,0,20,6
53,3,3,0,20,6
101,4,3,0,20,6
138,5,3,0,20,6
94,6,3,0,20,6
82,7,3,0,20,6
75,8,3,0,20,6
51,9,3,0,20,6
23,10,3,0,20,6
17,11,3,0,20,6
11,12,3,0,20,6
10,13,3,0,20,6
7,14,3,0,20,6
4,15,3,0,20,6
2,16,3,0,20,6
208,0,3,1,20,6
12,1,3,1,20,6
24,2,3,1,20,6
26,3,3,1,20,6
83,4,3,1,20,6
86,5,3,1,20,6
83,6,3,1,20,6
58,7,3,1,20,6
64,8,3,1,20,6
34,9,3,1,20,6
20,10,3,1,20,6
12,11,3,1,20,6
15,12,3,1,20,6
10,13,3,1,20,6
4,14,3,1,20,6
2,15,3,1,20,6
1,16,3,1,20,6
39,0,4,0,20,6
7,1,4,0,20,6
3,2,4,0,20,6
13,3,4,0,20,6
31,4,4,0,20,6
34,5,4,0,20,6
23,6,4,0,20,6
10,7,4,0,20,6
9,8,4,0,20,6
10,9,4,0,20,6
6,10,4,0,20,6
8,11,4,0,20,6
3,12,4,0,20,6
3,13,4,0,20,6
1,14,4,0,20,6
0,15,4,0,20,6
1,16,4,0,20,6
40,0,4,1,20,6
4,1,4,1,20,6
3,2,4,1,20,6
11,3,4,1,20,6
21,4,4,1,20,6
25,5,4,1,20,6
18,6,4,1,20,6
11,7,4,1,20,6
13,8,4,1,20,6
7,9,4,1,20,6
8,10,4,1,20,6
4,11,4,1,20,6
3,12,4,1,20,6
0,13,4,1,20,6
1,14,4,1,20,6
2,15,4,1,20,6
2,16,4,1,20,6
7271,0,0,0,22,3
998,1,0,0,22,3
872,2,0,0,22,3
2283,3,0,0,22,3
2341,4,0,0,22,3
2147,5,0,0,22,3
2238,6,0,0,22,3
2301,7,0,0,22,3
2224,8,0,0,22,3
2180,9,0,0,22,3
1797,10,0,0,22,3
1753,11,0,0,22,3
1160,12,0,0,22,3
957,13,0,0,22,3
815,14,0,0,22,3
669,15,0,0,22,3
505,16,0,0,22,3
6490,0,0,1,22,3
880,1,0,1,22,3
881,2,0,1,22,3
2325,3,0,1,22,3
2694,4,0,1,22,3
2555,5,0,1,22,3
2445,6,0,1,22,3
2473,7,0,1,22,3
2515,8,0,1,22,3
2176,9,0,1,22,3
1873,10,0,1,22,3
1736,11,0,1,22,3
1320,12,0,1,22,3
1252,13,0,1,22,3
1174,14,0,1,22,3
1086,15,0,1,22,3
1132,16,0,1,22,3
1467,0,1,0,22,3
127,1,1,0,22,3
96,2,1,0,22,3
196,3,1,0,22,3
125,4,1,0,22,3
125,5,1,0,22,3
121,6,1,0,22,3
96,7,1,0,22,3
65,8,1,0,22,3
60,9,1,0,22,3
23,10,1,0,22,3
11,11,1,0,22,3
15,12,1,0,22,3
11,13,1,0,22,3
6,14,1,0,22,3
1,15,1,0,22,3
1,16,1,0,22,3
1491,0,1,1,22,3
137,1,1,1,22,3
89,2,1,1,22,3
220,3,1,1,22,3
224,4,1,1,22,3
180,5,1,1,22,3
154,6,1,1,22,3
113,7,1,1,22,3
85,8,1,1,22,3
60,9,1,1,22,3
28,10,1,1,22,3
20,11,1,1,22,3
17,12,1,1,22,3
12,13,1,1,22,3
6,14,1,1,22,3
7,15,1,1,22,3
4,16,1,1,22,3
3235,0,2,0,22,3
266,1,2,0,22,3
284,2,2,0,22,3
1314,3,2,0,22,3
1674,4,2,0,22,3
1691,5,2,0,22,3
1272,6,2,0,22,3
815,7,2,0,22,3
503,8,2,0,22,3
417,9,2,0,22,3
271,10,2,0,22,3
169,11,2,0,22,3
130,12,2,0,22,3
125,13,2,0,22,3
83,14,2,0,22,3
32,15,2,0,22,3
18,16,2,0,22,3
3120,0,2,1,22,3
292,1,2,1,22,3
259,2,2,1,22,3
867,3,2,1,22,3
1439,4,2,1,22,3
1485,5,2,1,22,3
1060,6,2,1,22,3
675,7,2,1,22,3
435,8,2,1,22,3
350,9,2,1,22,3
311,10,2,1,22,3
206,11,2,1,22,3
147,12,2,1,22,3
125,13,2,1,22,3
71,14,2,1,22,3
35,15,2,1,22,3
17,16,2,1,22,3
4609,0,3,0,22,3
335,1,3,0,22,3
282,2,3,0,22,3
644,3,3,0,22,3
667,4,3,0,22,3
980,5,3,0,22,3
1165,6,3,0,22,3
1129,7,3,0,22,3
932,8,3,0,22,3
565,9,3,0,22,3
257,10,3,0,22,3
96,11,3,0,22,3
74,12,3,0,22,3
60,13,3,0,22,3
31,14,3,0,22,3
11,15,3,0,22,3
10,16,3,0,22,3
4413,0,3,1,22,3
346,1,3,1,22,3
289,2,3,1,22,3
808,3,3,1,22,3
1020,4,3,1,22,3
1424,5,3,1,22,3
1321,6,3,1,22,3
1281,7,3,1,22,3
897,8,3,1,22,3
501,9,3,1,22,3
259,10,3,1,22,3
133,11,3,1,22,3
116,12,3,1,22,3
90,13,3,1,22,3
38,14,3,1,22,3
25,15,3,1,22,3
7,16,3,1,22,3
329,0,4,0,22,3
33,1,4,0,22,3
16,2,4,0,22,3
51,3,4,0,22,3
99,4,4,0,22,3
103,5,4,0,22,3
133,6,4,0,22,3
134,7,4,0,22,3
77,8,4,0,22,3
45,9,4,0,22,3
34,10,4,0,22,3
14,11,4,0,22,3
10,12,4,0,22,3
9,13,4,0,22,3
2,14,4,0,22,3
3,15,4,0,22,3
2,16,4,0,22,3
399,0,4,1,22,3
18,1,4,1,22,3
21,2,4,1,22,3
66,3,4,1,22,3
102,4,4,1,22,3
125,5,4,1,22,3
93,6,4,1,22,3
76,7,4,1,22,3
60,8,4,1,22,3
38,9,4,1,22,3
10,10,4,1,22,3
19,11,4,1,22,3
13,12,4,1,22,3
3,13,4,1,22,3
2,14,4,1,22,3
3,15,4,1,22,3
1,16,4,1,22,3
7183,0,0,0,23,10
936,1,0,0,23,10
998,2,0,0,23,10
2251,3,0,0,23,10
2488,4,0,0,23,10
2130,5,0,0,23,10
2485,6,0,0,23,10
3061,7,0,0,23,10
3032,8,0,0,23,10
2655,9,0,0,23,10
2363,10,0,0,23,10
2430,11,0,0,23,10
1962,12,0,0,23,10
1475,13,0,0,23,10
1096,14,0,0,23,10
694,15,0,0,23,10
474,16,0,0,23,10
6905,0,0,1,23,10
905,1,0,1,23,10
897,2,0,1,23,10
2397,3,0,1,23,10
2501,4,0,1,23,10
2239,5,0,1,23,10
2436,6,0,1,23,10
2997,7,0,1,23,10
2923,8,0,1,23,10
2726,9,0,1,23,10
2346,10,0,1,23,10
2476,11,0,1,23,10
2036,12,0,1,23,10
1712,13,0,1,23,10
1386,14,0,1,23,10
1099,15,0,1,23,10
1021,16,0,1,23,10
111,0,1,0,23,10
17,1,1,0,23,10
8,2,1,0,23,10
30,3,1,0,23,10
23,4,1,0,23,10
19,5,1,0,23,10
13,6,1,0,23,10
16,7,1,0,23,10
17,8,1,0,23,10
4,9,1,0,23,10
10,10,1,0,23,10
5,11,1,0,23,10
4,12,1,0,23,10
4,13,1,0,23,10
4,14,1,0,23,10
1,15,1,0,23,10
0,16,1,0,23,10
112,0,1,1,23,10
15,1,1,1,23,10
14,2,1,1,23,10
31,3,1,1,23,10
20,4,1,1,23,10
13,5,1,1,23,10
17,6,1,1,23,10
17,7,1,1,23,10
13,8,1,1,23,10
13,9,1,1,23,10
8,10,1,1,23,10
5,11,1,1,23,10
0,12,1,1,23,10
1,13,1,1,23,10
3,14,1,1,23,10
2,15,1,1,23,10
1,16,1,1,23,10
81,0,2,0,23,10
7,1,2,0,23,10
15,2,2,0,23,10
30,3,2,0,23,10
25,4,2,0,23,10
48,5,2,0,23,10
40,6,2,0,23,10
30,7,2,0,23,10
13,8,2,0,23,10
31,9,2,0,23,10
13,10,2,0,23,10
7,11,2,0,23,10
6,12,2,0,23,10
6,13,2,0,23,10
1,14,2,0,23,10
1,15,2,0,23,10
0,16,2,0,23,10
86,0,2,1,23,10
4,1,2,1,23,10
9,2,2,1,23,10
11,3,2,1,23,10
48,4,2,1,23,10
46,5,2,1,23,10
45,6,2,1,23,10
32,7,2,1,23,10
25,8,2,1,23,10
21,9,2,1,23,10
16,10,2,1,23,10
10,11,2,1,23,10
6,12,2,1,23,10
5,13,2,1,23,10
3,14,2,1,23,10
2,15,2,1,23,10
1,16,2,1,23,10
60,0,3,0,23,10
10,1,3,0,23,10
10,2,3,0,23,10
24,3,3,0,23,10
24,4,3,0,23,10
25,5,3,0,23,10
52,6,3,0,23,10
47,7,3,0,23,10
30,8,3,0,23,10
7,9,3,0,23,10
2,10,3,0,23,10
0,11,3,0,23,10
11,12,3,0,23,10
2,13,3,0,23,10
0,14,3,0,23,10
0,15,3,0,23,10
1,16,3,0,23,10
88,0,3,1,23,10
8,1,3,1,23,10
1,2,3,1,23,10
25,3,3,1,23,10
25,4,3,1,23,10
33,5,3,1,23,10
24,6,3,1,23,10
17,7,3,1,23,10
18,8,3,1,23,10
16,9,3,1,23,10
5,10,3,1,23,10
3,11,3,1,23,10
2,12,3,1,23,10
1,13,3,1,23,10
0,14,3,1,23,10
0,15,3,1,23,10
0,16,3,1,23,10
14,0,4,0,23,10
2,1,4,0,23,10
13,2,4,0,23,10
26,3,4,0,23,10
13,4,4,0,23,10
22,5,4,0,23,10
19,6,4,0,23,10
8,7,4,0,23,10
7,8,4,0,23,10
12,9,4,0,23,10
9,10,4,0,23,10
3,11,4,0,23,10
0,12,4,0,23,10
1,13,4,0,23,10
0,14,4,0,23,10
0,15,4,0,23,10
0,16,4,0,23,10
13,0,4,1,23,10
0,1,4,1,23,10
1,2,4,1,23,10
7,3,4,1,23,10
6,4,4,1,23,10
6,5,4,1,23,10
3,6,4,1,23,10
11,7,4,1,23,10
2,8,4,1,23,10
3,9,4,1,23,10
1,10,4,1,23,10
0,11,4,1,23,10
0,12,4,1,23,10
0,13,4,1,23,10
0,14,4,1,23,10
0,15,4,1,23,10
1,16,4,1,23,10
8586,0,0,0,24,10
1093,1,0,0,24,10
1072,2,0,0,24,10
2596,3,0,0,24,10
2836,4,0,0,24,10
2392,5,0,0,24,10
2776,6,0,0,24,10
3592,7,0,0,24,10
3449,8,0,0,24,10
3076,9,0,0,24,10
2815,10,0,0,24,10
2808,11,0,0,24,10
2430,12,0,0,24,10
1828,13,0,0,24,10
1379,14,0,0,24,10
907,15,0,0,24,10
570,16,0,0,24,10
8230,0,0,1,24,10
1205,1,0,1,24,10
1097,2,0,1,24,10
2772,3,0,1,24,10
2978,4,0,1,24,10
2650,5,0,1,24,10
2907,6,0,1,24,10
3525,7,0,1,24,10
3272,8,0,1,24,10
3086,9,0,1,24,10
2703,10,0,1,24,10
2818,11,0,1,24,10
2438,12,0,1,24,10
2016,13,0,1,24,10
1744,14,0,1,24,10
1271,15,0,1,24,10
1308,16,0,1,24,10
113,0,1,0,24,10
15,1,1,0,24,10
11,2,1,0,24,10
24,3,1,0,24,10
25,4,1,0,24,10
15,5,1,0,24,10
22,6,1,0,24,10
22,7,1,0,24,10
24,8,1,0,24,10
8,9,1,0,24,10
8,10,1,0,24,10
11,11,1,0,24,10
3,12,1,0,24,10
4,13,1,0,24,10
4,14,1,0,24,10
1,15,1,0,24,10
0,16,1,0,24,10
121,0,1,1,24,10
17,1,1,1,24,10
12,2,1,1,24,10
26,3,1,1,24,10
26,4,1,1,24,10
32,5,1,1,24,10
27,6,1,1,24,10
19,7,1,1,24,10
22,8,1,1,24,10
7,9,1,1,24,10
3,10,1,1,24,10
5,11,1,1,24,10
4,12,1,1,24,10
2,13,1,1,24,10
3,14,1,1,24,10
3,15,1,1,24,10
4,16,1,1,24,10
50,0,2,0,24,10
4,1,2,0,24,10
7,2,2,0,24,10
21,3,2,0,24,10
21,4,2,0,24,10
28,5,2,0,24,10
28,6,2,0,24,10
12,7,2,0,24,10
18,8,2,0,24,10
22,9,2,0,24,10
16,10,2,0,24,10
4,11,2,0,24,10
2,12,2,0,24,10
10,13,2,0,24,10
2,14,2,0,24,10
1,15,2,0,24,10
0,16,2,0,24,10
45,0,2,1,24,10
2,1,2,1,24,10
4,2,2,1,24,10
14,3,2,1,24,10
35,4,2,1,24,10
27,5,2,1,24,10
36,6,2,1,24,10
24,7,2,1,24,10
18,8,2,1,24,10
15,9,2,1,24,10
8,10,2,1,24,10
6,11,2,1,24,10
5,12,2,1,24,10
3,13,2,1,24,10
1,14,2,1,24,10
1,15,2,1,24,10
0,16,2,1,24,10
70,0,3,0,24,10
6,1,3,0,24,10
6,2,3,0,24,10
12,3,3,0,24,10
19,4,3,0,24,10
41,5,3,0,24,10
19,6,3,0,24,10
26,7,3,0,24,10
23,8,3,0,24,10
13,9,3,0,24,10
3,10,3,0,24,10
5,11,3,0,24,10
8,12,3,0,24,10
1,13,3,0,24,10
1,14,3,0,24,10
0,15,3,0,24,10
0,16,3,0,24,10
82,0,3,1,24,10
7,1,3,1,24,10
5,2,3,1,24,10
18,3,3,1,24,10
41,4,3,1,24,10
33,5,3,1,24,10
22,6,3,1,24,10
13,7,3,1,24,10
12,8,3,1,24,10
12,9,3,1,24,10
2,10,3,1,24,10
1,11,3,1,24,10
0,12,3,1,24,10
0,13,3,1,24,10
0,14,3,1,24,10
0,15,3,1,24,10
0,16,3,1,24,10
14,0,4,0,24,10
1,1,4,0,24,10
4,2,4,0,24,10
5,3,4,0,24,10
14,4,4,0,24,10
13,5,4,0,24,10
5,6,4,0,24,10
9,7,4,0,24,10
1,8,4,0,24,10
3,9,4,0,24,10
5,10,4,0,24,10
3,11,4,0,24,10
2,12,4,0,24,10
0,13,4,0,24,10
0,14,4,0,24,10
0,15,4,0,24,10
0,16,4,0,24,10
13,0,4,1,24,10
2,1,4,1,24,10
0,2,4,1,24,10
2,3,4,1,24,10
3,4,4,1,24,10
5,5,4,1,24,10
4,6,4,1,24,10
2,7,4,1,24,10
0,8,4,1,24,10
3,9,4,1,24,10
2,10,4,1,24,10
0,11,4,1,24,10
1,12,4,1,24,10
0,13,4,1,24,10
0,14,4,1,24,10
5,15,4,1,24,10
0,16,4,1,24,10
7705,0,0,0,25,5
1189,1,0,0,25,5
1106,2,0,0,25,5
2538,3,0,0,25,5
2405,4,0,0,25,5
2256,5,0,0,25,5
2471,6,0,0,25,5
3359,7,0,0,25,5
3494,8,0,0,25,5
3182,9,0,0,25,5
2883,10,0,0,25,5
3318,11,0,0,25,5
2747,12,0,0,25,5
2200,13,0,0,25,5
1485,14,0,0,25,5
971,15,0,0,25,5
683,16,0,0,25,5
7382,0,0,1,25,5
1125,1,0,1,25,5
978,2,0,1,25,5
2303,3,0,1,25,5
2360,4,0,1,25,5
2163,5,0,1,25,5
2671,6,0,1,25,5
3457,7,0,1,25,5
3440,8,0,1,25,5
3148,9,0,1,25,5
2942,10,0,1,25,5
3293,11,0,1,25,5
2730,12,0,1,25,5
2321,13,0,1,25,5
1759,14,0,1,25,5
1457,15,0,1,25,5
1518,16,0,1,25,5
84,0,1,0,25,5
5,1,1,0,25,5
10,2,1,0,25,5
10,3,1,0,25,5
15,4,1,0,25,5
9,5,1,0,25,5
16,6,1,0,25,5
14,7,1,0,25,5
11,8,1,0,25,5
8,9,1,0,25,5
4,10,1,0,25,5
11,11,1,0,25,5
10,12,1,0,25,5
2,13,1,0,25,5
0,14,1,0,25,5
4,15,1,0,25,5
2,16,1,0,25,5
91,0,1,1,25,5
14,1,1,1,25,5
3,2,1,1,25,5
12,3,1,1,25,5
21,4,1,1,25,5
18,5,1,1,25,5
18,6,1,1,25,5
18,7,1,1,25,5
11,8,1,1,25,5
13,9,1,1,25,5
11,10,1,1,25,5
5,11,1,1,25,5
3,12,1,1,25,5
4,13,1,1,25,5
2,14,1,1,25,5
1,15,1,1,25,5
1,16,1,1,25,5
79,0,2,0,25,5
8,1,2,0,25,5
2,2,2,0,25,5
18,3,2,0,25,5
21,4,2,0,25,5
27,5,2,0,25,5
64,6,2,0,25,5
33,7,2,0,25,5
30,8,2,0,25,5
15,9,2,0,25,5
12,10,2,0,25,5
15,11,2,0,25,5
8,12,2,0,25,5
