N,age,constituency,ethnicity,sex
1100,1,547,0,0
1051,2,547,0,0
2566,3,547,0,0
2198,4,547,0,0
2092,5,547,0,0
2166,6,547,0,0
2695,7,547,0,0
2940,8,547,0,0
2712,9,547,0,0
2285,10,547,0,0
2403,11,547,0,0
1827,12,547,0,0
1572,13,547,0,0
1248,14,547,0,0
823,15,547,0,0
546,16,547,0,0
7255,0,547,0,1
1041,1,547,0,1
1066,2,547,0,1
2572,3,547,0,1
2407,4,547,0,1
2126,5,547,0,1
2281,6,547,0,1
2957,7,547,0,1
3113,8,547,0,1
2709,9,547,0,1
2329,10,547,0,1
2372,11,547,0,1
1964,12,547,0,1
1715,13,547,0,1
1491,14,547,0,1
1109,15,547,0,1
1063,16,547,0,1
286,0,547,1,0
33,1,547,1,0
31,2,547,1,0
66,3,547,1,0
60,4,547,1,0
54,5,547,1,0
31,6,547,1,0
30,7,547,1,0
16,8,547,1,0
14,9,547,1,0
10,10,547,1,0
7,11,547,1,0
4,12,547,1,0
6,13,547,1,0
4,14,547,1,0
4,15,547,1,0
0,16,547,1,0
274,0,547,1,1
34,1,547,1,1
37,2,547,1,1
68,3,547,1,1
64,4,547,1,1
35,5,547,1,1
25,6,547,1,1
34,7,547,1,1
20,8,547,1,1
18,9,547,1,1
9,10,547,1,1
5,11,547,1,1
5,12,547,1,1
2,13,547,1,1
3,14,547,1,1
0,15,547,1,1
0,16,547,1,1
601,0,547,2,0
59,1,547,2,0
71,2,547,2,0
233,3,547,2,0
183,4,547,2,0
210,5,547,2,0
161,6,547,2,0
148,7,547,2,0
98,8,547,2,0
82,9,547,2,0
76,10,547,2,0
22,11,547,2,0
27,12,547,2,0
43,13,547,2,0
16,14,547,2,0
4,15,547,2,0
3,16,547,2,0
550,0,547,2,1
60,1,547,2,1
60,2,547,2,1
147,3,547,2,1
203,4,547,2,1
209,5,547,2,1
167,6,547,2,1
129,7,547,2,1
87,8,547,2,1
82,9,547,2,1
64,10,547,2,1
32,11,547,2,1
23,12,547,2,1
30,13,547,2,1
11,14,547,2,1
9,15,547,2,1
2,16,547,2,1
90,0,547,3,0
10,1,547,3,0
8,2,547,3,0
43,3,547,3,0
80,4,547,3,0
97,5,547,3,0
51,6,547,3,0
54,7,547,3,0
64,8,547,3,0
25,9,547,3,0
12,10,547,3,0
6,11,547,3,0
6,12,547,3,0
9,13,547,3,0
6,14,547,3,0
5,15,547,3,0
5,16,547,3,0
83,0,547,3,1
16,1,547,3,1
20,2,547,3,1
39,3,547,3,1
35,4,547,3,1
44,5,547,3,1
31,6,547,3,1
37,7,547,3,1
33,8,547,3,1
28,9,547,3,1
5,10,547,3,1
6,11,547,3,1
9,12,547,3,1
10,13,547,3,1
8,14,547,3,1
1,15,547,3,1
0,16,547,3,1
56,0,547,4,0
11,1,547,4,0
12,2,547,4,0
32,3,547,4,0
37,4,547,4,0
59,5,547,4,0
27,6,547,4,0
22,7,547,4,0
7,8,547,4,0
10,9,547,4,0
6,10,547,4,0
3,11,547,4,0
1,12,547,4,0
0,13,547,4,0
1,14,547,4,0
0,15,547,4,0
3,16,547,4,0
26,0,547,4,1
6,1,547,4,1
15,2,547,4,1
11,3,547,4,1
13,4,547,4,1
27,5,547,4,1
9,6,547,4,1
7,7,547,4,1
7,8,547,4,1
1,9,547,4,1
0,10,547,4,1
1,11,547,4,1
1,12,547,4,1
1,13,547,4,1
1,14,547,4,1
0,15,547,4,1
0,16,547,4,1
7195,0,548,0,0
991,1,548,0,0
1014,2,548,0,0
2363,3,548,0,0
2073,4,548,0,0
2205,5,548,0,0
2249,6,548,0,0
2811,7,548,0,0
2916,8,548,0,0
2498,9,548,0,0
2187,10,548,0,0
2526,11,548,0,0
1993,12,548,0,0
1592,13,548,0,0
1185,14,548,0,0
826,15,548,0,0
601,16,548,0,0
6967,0,548,0,1
968,1,548,0,1
1009,2,548,0,1
2439,3,548,0,1
2308,4,548,0,1
2254,5,548,0,1
2364,6,548,0,1
3028,7,548,0,1
3015,8,548,0,1
2562,9,548,0,1
2198,10,548,0,1
2644,11,548,0,1
2174,12,548,0,1
1745,13,548,0,1
1487,14,548,0,1
1132,15,548,0,1
1399,16,548,0,1
362,0,548,1,0
52,1,548,1,0
26,2,548,1,0
85,3,548,1,0
52,4,548,1,0
50,5,548,1,0
35,6,548,1,0
38,7,548,1,0
25,8,548,1,0
20,9,548,1,0
18,10,548,1,0
9,11,548,1,0
8,12,548,1,0
9,13,548,1,0
6,14,548,1,0
4,15,548,1,0
5,16,548,1,0
335,0,548,1,1
32,1,548,1,1
40,2,548,1,1
93,3,548,1,1
67,4,548,1,1
46,5,548,1,1
37,6,548,1,1
39,7,548,1,1
41,8,548,1,1
22,9,548,1,1
8,10,548,1,1
18,11,548,1,1
6,12,548,1,1
3,13,548,1,1
2,14,548,1,1
5,15,548,1,1
4,16,548,1,1
708,0,548,2,0
66,1,548,2,0
53,2,548,2,0
165,3,548,2,0
193,4,548,2,0
227,5,548,2,0
215,6,548,2,0
203,7,548,2,0
110,8,548,2,0
94,9,548,2,0
55,10,548,2,0
34,11,548,2,0
26,12,548,2,0
36,13,548,2,0
16,14,548,2,0
7,15,548,2,0
3,16,548,2,0
667,0,548,2,1
45,1,548,2,1
42,2,548,2,1
144,3,548,2,1
198,4,548,2,1
240,5,548,2,1
216,6,548,2,1
180,7,548,2,1
68,8,548,2,1
79,9,548,2,1
68,10,548,2,1
31,11,548,2,1
25,12,548,2,1
23,13,548,2,1
15,14,548,2,1
7,15,548,2,1
7,16,548,2,1
192,0,548,3,0
18,1,548,3,0
24,2,548,3,0
62,3,548,3,0
70,4,548,3,0
110,5,548,3,0
74,6,548,3,0
114,7,548,3,0
85,8,548,3,0
42,9,548,3,0
14,10,548,3,0
9,11,548,3,0
10,12,548,3,0
23,13,548,3,0
17,14,548,3,0
6,15,548,3,0
6,16,548,3,0
158,0,548,3,1
20,1,548,3,1
21,2,548,3,1
76,3,548,3,1
63,4,548,3,1
65,5,548,3,1
64,6,548,3,1
73,7,548,3,1
57,8,548,3,1
36,9,548,3,1
14,10,548,3,1
14,11,548,3,1
9,12,548,3,1
14,13,548,3,1
8,14,548,3,1
8,15,548,3,1
3,16,548,3,1
147,0,548,4,0
17,1,548,4,0
19,2,548,4,0
58,3,548,4,0
89,4,548,4,0
82,5,548,4,0
53,6,548,4,0
55,7,548,4,0
28,8,548,4,0
33,9,548,4,0
20,10,548,4,0
10,11,548,4,0
8,12,548,4,0
1,13,548,4,0
5,14,548,4,0
9,15,548,4,0
2,16,548,4,0
123,0,548,4,1
7,1,548,4,1
22,2,548,4,1
32,3,548,4,1
56,4,548,4,1
48,5,548,4,1
22,6,548,4,1
26,7,548,4,1
10,8,548,4,1
15,9,548,4,1
12,10,548,4,1
5,11,548,4,1
11,12,548,4,1
5,13,548,4,1
1,14,548,4,1
3,15,548,4,1
2,16,548,4,1
5266,0,549,0,0
662,1,549,0,0
1374,2,549,0,0
2947,3,549,0,0
1701,4,549,0,0
1509,5,549,0,0
1684,6,549,0,0
1932,7,549,0,0
1891,8,549,0,0
1780,9,549,0,0
1568,10,549,0,0
1821,11,549,0,0
1409,12,549,0,0
1077,13,549,0,0
809,14,549,0,0
560,15,549,0,0
372,16,549,0,0
5007,0,549,0,1
673,1,549,0,1
1511,2,549,0,1
3007,3,549,0,1
1609,4,549,0,1
1558,5,549,0,1
1716,6,549,0,1
2043,7,549,0,1
1965,8,549,0,1
1774,9,549,0,1
1618,10,549,0,1
1759,11,549,0,1
1501,12,549,0,1
1166,13,549,0,1
1018,14,549,0,1
903,15,549,0,1
958,16,549,0,1
89,0,549,1,0
13,1,549,1,0
21,2,549,1,0
52,3,549,1,0
37,4,549,1,0
29,5,549,1,0
13,6,549,1,0
9,7,549,1,0
17,8,549,1,0
13,9,549,1,0
14,10,549,1,0
4,11,549,1,0
2,12,549,1,0
8,13,549,1,0
4,14,549,1,0
0,15,549,1,0
3,16,549,1,0
68,0,549,1,1
11,1,549,1,1
21,2,549,1,1
49,3,549,1,1
24,4,549,1,1
8,5,549,1,1
15,6,549,1,1
8,7,549,1,1
11,8,549,1,1
14,9,549,1,1
5,10,549,1,1
12,11,549,1,1
4,12,549,1,1
6,13,549,1,1
8,14,549,1,1
2,15,549,1,1
4,16,549,1,1
146,0,549,2,0
20,1,549,2,0
26,2,549,2,0
358,3,549,2,0
120,4,549,2,0
72,5,549,2,0
77,6,549,2,0
57,7,549,2,0
37,8,549,2,0
21,9,549,2,0
16,10,549,2,0
8,11,549,2,0
8,12,549,2,0
7,13,549,2,0
5,14,549,2,0
1,15,549,2,0
0,16,549,2,0
118,0,549,2,1
23,1,549,2,1
37,2,549,2,1
362,3,549,2,1
76,4,549,2,1
56,5,549,2,1
57,6,549,2,1
66,7,549,2,1
19,8,549,2,1
30,9,549,2,1
19,10,549,2,1
7,11,549,2,1
6,12,549,2,1
1,13,549,2,1
3,14,549,2,1
2,15,549,2,1
4,16,549,2,1
15,0,549,3,0
0,1,549,3,0
6,2,549,3,0
22,3,549,3,0
18,4,549,3,0
20,5,549,3,0
15,6,549,3,0
14,7,549,3,0
10,8,549,3,0
1,9,549,3,0
0,10,549,3,0
1,11,549,3,0
1,12,549,3,0
1,13,549,3,0
0,14,549,3,0
0,15,549,3,0
0,16,549,3,0
12,0,549,3,1
4,1,549,3,1
6,2,549,3,1
23,3,549,3,1
9,4,549,3,1
10,5,549,3,1
8,6,549,3,1
7,7,549,3,1
4,8,549,3,1
0,9,549,3,1
2,10,549,3,1
2,11,549,3,1
0,12,549,3,1
0,13,549,3,1
0,14,549,3,1
0,15,549,3,1
0,16,549,3,1
114,0,549,4,0
3,1,549,4,0
4,2,549,4,0
32,3,549,4,0
81,4,549,4,0
68,5,549,4,0
56,6,549,4,0
19,7,549,4,0
13,8,549,4,0
13,9,549,4,0
10,10,549,4,0
7,11,549,4,0
1,12,549,4,0
0,13,549,4,0
1,14,549,4,0
0,15,549,4,0
0,16,549,4,0
151,0,549,4,1
5,1,549,4,1
3,2,549,4,1
39,3,549,4,1
30,4,549,4,1
35,5,549,4,1
34,6,549,4,1
15,7,549,4,1
5,8,549,4,1
6,9,549,4,1
1,10,549,4,1
1,11,549,4,1
0,12,549,4,1
0,13,549,4,1
1,14,549,4,1
0,15,549,4,1
0,16,549,4,1
4828,0,550,0,0
696,1,550,0,0
645,2,550,0,0
1558,3,550,0,0
1374,4,550,0,0
1397,5,550,0,0
1498,6,550,0,0
1933,7,550,0,0
1999,8,550,0,0
1936,9,550,0,0
1804,10,550,0,0
2239,11,550,0,0
1960,12,550,0,0
1468,13,550,0,0
1292,14,550,0,0
912,15,550,0,0
669,16,550,0,0
4544,0,550,0,1
698,1,550,0,1
588,2,550,0,1
1406,3,550,0,1
1363,4,550,0,1
1304,5,550,0,1
1606,6,550,0,1
2000,7,550,0,1
2228,8,550,0,1
2121,9,550,0,1
1932,10,550,0,1
2394,11,550,0,1
1994,12,550,0,1
1719,13,550,0,1
1598,14,550,0,1
1350,15,550,0,1
1481,16,550,0,1
83,0,550,1,0
21,1,550,1,0
13,2,550,1,0
19,3,550,1,0
12,4,550,1,0
23,5,550,1,0
15,6,550,1,0
15,7,550,1,0
10,8,550,1,0
14,9,550,1,0
5,10,550,1,0
3,11,550,1,0
4,12,550,1,0
9,13,550,1,0
4,14,550,1,0
3,15,550,1,0
0,16,550,1,0
84,0,550,1,1
19,1,550,1,1
6,2,550,1,1
25,3,550,1,1
13,4,550,1,1
9,5,550,1,1
13,6,550,1,1
13,7,550,1,1
18,8,550,1,1
8,9,550,1,1
9,10,550,1,1
8,11,550,1,1
5,12,550,1,1
1,13,550,1,1
2,14,550,1,1
2,15,550,1,1
3,16,550,1,1
47,0,550,2,0
13,1,550,2,0
7,2,550,2,0
27,3,550,2,0
19,4,550,2,0
21,5,550,2,0
28,6,550,2,0
24,7,550,2,0
18,8,550,2,0
21,9,550,2,0
17,10,550,2,0
10,11,550,2,0
11,12,550,2,0
9,13,550,2,0
7,14,550,2,0
2,15,550,2,0
1,16,550,2,0
37,0,550,2,1
6,1,550,2,1
4,2,550,2,1
13,3,550,2,1
22,4,550,2,1
25,5,550,2,1
26,6,550,2,1
26,7,550,2,1
29,8,550,2,1
16,9,550,2,1
13,10,550,2,1
16,11,550,2,1
7,12,550,2,1
2,13,550,2,1
3,14,550,2,1
5,15,550,2,1
2,16,550,2,1
4,0,550,3,0
2,1,550,3,0
0,2,550,3,0
0,3,550,3,0
5,4,550,3,0
4,5,550,3,0
5,6,550,3,0
6,7,550,3,0
3,8,550,3,0
4,9,550,3,0
4,10,550,3,0
0,11,550,3,0
1,12,550,3,0
1,13,550,3,0
1,14,550,3,0
0,15,550,3,0
0,16,550,3,0
11,0,550,3,1
5,1,550,3,1
0,2,550,3,1
1,3,550,3,1
5,4,550,3,1
4,5,550,3,1
9,6,550,3,1
8,7,550,3,1
4,8,550,3,1
3,9,550,3,1
2,10,550,3,1
2,11,550,3,1
2,12,550,3,1
0,13,550,3,1
1,14,550,3,1
1,15,550,3,1
0,16,550,3,1
26,0,550,4,0
0,1,550,4,0
4,2,550,4,0
0,3,550,4,0
3,4,550,4,0
9,5,550,4,0
16,6,550,4,0
8,7,550,4,0
5,8,550,4,0
4,9,550,4,0
5,10,550,4,0
5,11,550,4,0
2,12,550,4,0
3,13,550,4,0
0,14,550,4,0
0,15,550,4,0
0,16,550,4,0
19,0,550,4,1
1,1,550,4,1
2,2,550,4,1
6,3,550,4,1
4,4,550,4,1
11,5,550,4,1
6,6,550,4,1
8,7,550,4,1
2,8,550,4,1
2,9,550,4,1
2,10,550,4,1
2,11,550,4,1
0,12,550,4,1
0,13,550,4,1
0,14,550,4,1
1,15,550,4,1
0,16,550,4,1
6084,0,551,0,0
910,1,551,0,0
760,2,551,0,0
1849,3,551,0,0
1624,4,551,0,0
1535,5,551,0,0
1787,6,551,0,0
2202,7,551,0,0
2558,8,551,0,0
2449,9,551,0,0
2241,10,551,0,0
2712,11,551,0,0
2277,12,551,0,0
1877,13,551,0,0
1491,14,551,0,0
1076,15,551,0,0
852,16,551,0,0
5824,0,551,0,1
840,1,551,0,1
684,2,551,0,1
1629,3,551,0,1
1577,4,551,0,1
1573,5,551,0,1
1779,6,551,0,1
2491,7,551,0,1
2675,8,551,0,1
2496,9,551,0,1
2379,10,551,0,1
2760,11,551,0,1
2359,12,551,0,1
2025,13,551,0,1
1803,14,551,0,1
1494,15,551,0,1
1701,16,551,0,1
107,0,551,1,0
22,1,551,1,0
12,2,551,1,0
20,3,551,1,0
11,4,551,1,0
21,5,551,1,0
15,6,551,1,0
19,7,551,1,0
11,8,551,1,0
12,9,551,1,0
3,10,551,1,0
9,11,551,1,0
4,12,551,1,0
6,13,551,1,0
3,14,551,1,0
2,15,551,1,0
2,16,551,1,0
88,0,551,1,1
9,1,551,1,1
10,2,551,1,1
29,3,551,1,1
22,4,551,1,1
13,5,551,1,1
14,6,551,1,1
14,7,551,1,1
18,8,551,1,1
12,9,551,1,1
4,10,551,1,1
5,11,551,1,1
3,12,551,1,1
3,13,551,1,1
5,14,551,1,1
5,15,551,1,1
2,16,551,1,1
106,0,551,2,0
62,1,551,2,0
27,2,551,2,0
13,3,551,2,0
26,4,551,2,0
43,5,551,2,0
41,6,551,2,0
39,7,551,2,0
33,8,551,2,0
19,9,551,2,0
15,10,551,2,0
12,11,551,2,0
10,12,551,2,0
5,13,551,2,0
6,14,551,2,0
5,15,551,2,0
3,16,551,2,0
90,0,551,2,1
32,1,551,2,1
33,2,551,2,1
16,3,551,2,1
28,4,551,2,1
43,5,551,2,1
50,6,551,2,1
34,7,551,2,1
34,8,551,2,1
29,9,551,2,1
22,10,551,2,1
11,11,551,2,1
9,12,551,2,1
3,13,551,2,1
3,14,551,2,1
3,15,551,2,1
1,16,551,2,1
10,0,551,3,0
2,1,551,3,0
0,2,551,3,0
2,3,551,3,0
5,4,551,3,0
6,5,551,3,0
4,6,551,3,0
17,7,551,3,0
2,8,551,3,0
5,9,551,3,0
2,10,551,3,0
1,11,551,3,0
1,12,551,3,0
1,13,551,3,0
0,14,551,3,0
3,15,551,3,0
1,16,551,3,0
6,0,551,3,1
3,1,551,3,1
0,2,551,3,1
1,3,551,3,1
4,4,551,3,1
7,5,551,3,1
4,6,551,3,1
7,7,551,3,1
13,8,551,3,1
6,9,551,3,1
0,10,551,3,1
2,11,551,3,1
0,12,551,3,1
0,13,551,3,1
0,14,551,3,1
0,15,551,3,1
1,16,551,3,1
32,0,551,4,0
1,1,551,4,0
4,2,551,4,0
4,3,551,4,0
6,4,551,4,0
8,5,551,4,0
16,6,551,4,0
4,7,551,4,0
8,8,551,4,0
16,9,551,4,0
3,10,551,4,0
5,11,551,4,0
2,12,551,4,0
1,13,551,4,0
0,14,551,4,0
0,15,551,4,0
0,16,551,4,0
40,0,551,4,1
7,1,551,4,1
1,2,551,4,1
1,3,551,4,1
0,4,551,4,1
5,5,551,4,1
8,6,551,4,1
14,7,551,4,1
5,8,551,4,1
4,9,551,4,1
1,10,551,4,1
1,11,551,4,1
1,12,551,4,1
2,13,551,4,1
1,14,551,4,1
4,15,551,4,1
1,16,551,4,1
6550,0,552,0,0
949,1,552,0,0
862,2,552,0,0
1982,3,552,0,0
1750,4,552,0,0
1569,5,552,0,0
1844,6,552,0,0
2175,7,552,0,0
2410,8,552,0,0
2158,9,552,0,0
2131,10,552,0,0
2552,11,552,0,0
2060,12,552,0,0
1722,13,552,0,0
1305,14,552,0,0
860,15,552,0,0
651,16,552,0,0
5992,0,552,0,1
879,1,552,0,1
806,2,552,0,1
1946,3,552,0,1
1666,4,552,0,1
1803,5,552,0,1
2061,6,552,0,1
2437,7,552,0,1
2518,8,552,0,1
2273,9,552,0,1
2237,10,552,0,1
2625,11,552,0,1
2206,12,552,0,1
1924,13,552,0,1
1451,14,552,0,1
1203,15,552,0,1
1235,16,552,0,1
105,0,552,1,0
13,1,552,1,0
16,2,552,1,0
22,3,552,1,0
12,4,552,1,0
11,5,552,1,0
17,6,552,1,0
10,7,552,1,0
17,8,552,1,0
11,9,552,1,0
2,10,552,1,0
6,11,552,1,0
5,12,552,1,0
6,13,552,1,0
12,14,552,1,0
0,15,552,1,0
3,16,552,1,0
99,0,552,1,1
14,1,552,1,1
12,2,552,1,1
39,3,552,1,1
15,4,552,1,1
16,5,552,1,1
18,6,552,1,1
16,7,552,1,1
12,8,552,1,1
7,9,552,1,1
8,10,552,1,1
12,11,552,1,1
7,12,552,1,1
7,13,552,1,1
0,14,552,1,1
2,15,552,1,1
2,16,552,1,1
167,0,552,2,0
7,1,552,2,0
18,2,552,2,0
46,3,552,2,0
55,4,552,2,0
59,5,552,2,0
75,6,552,2,0
78,7,552,2,0
30,8,552,2,0
23,9,552,2,0
14,10,552,2,0
12,11,552,2,0
8,12,552,2,0
14,13,552,2,0
4,14,552,2,0
4,15,552,2,0
0,16,552,2,0
160,0,552,2,1
24,1,552,2,1
21,2,552,2,1
26,3,552,2,1
35,4,552,2,1
64,5,552,2,1
88,6,552,2,1
58,7,552,2,1
37,8,552,2,1
25,9,552,2,1
16,10,552,2,1
16,11,552,2,1
11,12,552,2,1
10,13,552,2,1
5,14,552,2,1
2,15,552,2,1
4,16,552,2,1
16,0,552,3,0
2,1,552,3,0
9,2,552,3,0
1,3,552,3,0
1,4,552,3,0
6,5,552,3,0
7,6,552,3,0
6,7,552,3,0
12,8,552,3,0
5,9,552,3,0
2,10,552,3,0
1,11,552,3,0
1,12,552,3,0
3,13,552,3,0
0,14,552,3,0
1,15,552,3,0
0,16,552,3,0
9,0,552,3,1
3,1,552,3,1
3,2,552,3,1
3,3,552,3,1
6,4,552,3,1
1,5,552,3,1
3,6,552,3,1
11,7,552,3,1
13,8,552,3,1
4,9,552,3,1
4,10,552,3,1
1,11,552,3,1
1,12,552,3,1
0,13,552,3,1
2,14,552,3,1
2,15,552,3,1
0,16,552,3,1
11,0,552,4,0
0,1,552,4,0
1,2,552,4,0
3,3,552,4,0
9,4,552,4,0
8,5,552,4,0
8,6,552,4,0
7,7,552,4,0
6,8,552,4,0
2,9,552,4,0
4,10,552,4,0
0,11,552,4,0
2,12,552,4,0
0,13,552,4,0
1,14,552,4,0
1,15,552,4,0
0,16,552,4,0
14,0,552,4,1
0,1,552,4,1
0,2,552,4,1
1,3,552,4,1
3,4,552,4,1
4,5,552,4,1
1,6,552,4,1
2,7,552,4,1
6,8,552,4,1
5,9,552,4,1
0,10,552,4,1
1,11,552,4,1
0,12,552,4,1
0,13,552,4,1
0,14,552,4,1
0,15,552,4,1
0,16,552,4,1
4966,0,553,0,0
656,1,553,0,0
582,2,553,0,0
1499,3,553,0,0
1449,4,553,0,0
1389,5,553,0,0
1449,6,553,0,0
1835,7,553,0,0
2056,8,553,0,0
2019,9,553,0,0
2006,10,553,0,0
2464,11,553,0,0
2234,12,553,0,0
1667,13,553,0,0
1324,14,553,0,0
937,15,553,0,0
701,16,553,0,0
4807,0,553,0,1
687,1,553,0,1
591,2,553,0,1
1274,3,553,0,1
1250,4,553,0,1
1209,5,553,0,1
1542,6,553,0,1
1861,7,553,0,1
2053,8,553,0,1
2147,9,553,0,1
2025,10,553,0,1
2417,11,553,0,1
2194,12,553,0,1
1779,13,553,0,1
1616,14,553,0,1
1347,15,553,0,1
1393,16,553,0,1
54,0,553,1,0
10,1,553,1,0
4,2,553,1,0
14,3,553,1,0
11,4,553,1,0
19,5,553,1,0
10,6,553,1,0
10,7,553,1,0
14,8,553,1,0
18,9,553,1,0
5,10,553,1,0
4,11,553,1,0
9,12,553,1,0
8,13,553,1,0
7,14,553,1,0
4,15,553,1,0
0,16,553,1,0
43,0,553,1,1
9,1,553,1,1
7,2,553,1,1
15,3,553,1,1
11,4,553,1,1
7,5,553,1,1
8,6,553,1,1
7,7,553,1,1
18,8,553,1,1
10,9,553,1,1
8,10,553,1,1
6,11,553,1,1
1,12,553,1,1
5,13,553,1,1
3,14,553,1,1
3,15,553,1,1
4,16,553,1,1
20,0,553,2,0
4,1,553,2,0
3,2,553,2,0
11,3,553,2,0
12,4,553,2,0
19,5,553,2,0
20,6,553,2,0
10,7,553,2,0
7,8,553,2,0
4,9,553,2,0
9,10,553,2,0
8,11,553,2,0
7,12,553,2,0
3,13,553,2,0
2,14,553,2,0
1,15,553,2,0
0,16,553,2,0
27,0,553,2,1
2,1,553,2,1
6,2,553,2,1
10,3,553,2,1
9,4,553,2,1
22,5,553,2,1
22,6,553,2,1
18,7,553,2,1
14,8,553,2,1
6,9,553,2,1
10,10,553,2,1
5,11,553,2,1
8,12,553,2,1
0,13,553,2,1
1,14,553,2,1
1,15,553,2,1
4,16,553,2,1
1,0,553,3,0
0,1,553,3,0
17,2,553,3,0
1,3,553,3,0
6,4,553,3,0
5,5,553,3,0
0,6,553,3,0
1,7,553,3,0
7,8,553,3,0
1,9,553,3,0
2,10,553,3,0
2,11,553,3,0
1,12,553,3,0
0,13,553,3,0
0,14,553,3,0
1,15,553,3,0
0,16,553,3,0
1,0,553,3,1
0,1,553,3,1
0,2,553,3,1
3,3,553,3,1
1,4,553,3,1
2,5,553,3,1
0,6,553,3,1
1,7,553,3,1
3,8,553,3,1
5,9,553,3,1
3,10,553,3,1
1,11,553,3,1
1,12,553,3,1
10,13,553,3,1
0,14,553,3,1
1,15,553,3,1
1,16,553,3,1
29,0,553,4,0
1,1,553,4,0
1,2,553,4,0
0,3,553,4,0
7,4,553,4,0
10,5,553,4,0
4,6,553,4,0
3,7,553,4,0
8,8,553,4,0
2,9,553,4,0
2,10,553,4,0
1,11,553,4,0
3,12,553,4,0
1,13,553,4,0
0,14,553,4,0
0,15,553,4,0
0,16,553,4,0
17,0,553,4,1
1,1,553,4,1
0,2,553,4,1
1,3,553,4,1
11,4,553,4,1
13,5,553,4,1
6,6,553,4,1
2,7,553,4,1
2,8,553,4,1
0,9,553,4,1
0,10,553,4,1
3,11,553,4,1
1,12,553,4,1
0,13,553,4,1
0,14,553,4,1
0,15,553,4,1
1,16,553,4,1
6900,0,554,0,0
918,1,554,0,0
766,2,554,0,0
1970,3,554,0,0
1993,4,554,0,0
1929,5,554,0,0
2205,6,554,0,0
2565,7,554,0,0
2558,8,554,0,0
2363,9,554,0,0
2137,10,554,0,0
2418,11,554,0,0
1951,12,554,0,0
1390,13,554,0,0
1086,14,554,0,0
698,15,554,0,0
479,16,554,0,0
6303,0,554,0,1
806,1,554,0,1
707,2,554,0,1
1993,3,554,0,1
2134,4,554,0,1
1999,5,554,0,1
2160,6,554,0,1
2660,7,554,0,1
2577,8,554,0,1
2295,9,554,0,1
2203,10,554,0,1
2378,11,554,0,1
1865,12,554,0,1
1402,13,554,0,1
1214,14,554,0,1
970,15,554,0,1
1067,16,554,0,1
108,0,554,1,0
3,1,554,1,0
7,2,554,1,0
6,3,554,1,0
11,4,554,1,0
9,5,554,1,0
11,6,554,1,0
13,7,554,1,0
11,8,554,1,0
5,9,554,1,0
8,10,554,1,0
6,11,554,1,0
2,12,554,1,0
3,13,554,1,0
5,14,554,1,0
0,15,554,1,0
1,16,554,1,0
105,0,554,1,1
4,1,554,1,1
8,2,554,1,1
20,3,554,1,1
11,4,554,1,1
9,5,554,1,1
17,6,554,1,1
14,7,554,1,1
5,8,554,1,1
7,9,554,1,1
7,10,554,1,1
6,11,554,1,1
4,12,554,1,1
1,13,554,1,1
4,14,554,1,1
0,15,554,1,1
3,16,554,1,1
62,0,554,2,0
9,1,554,2,0
3,2,554,2,0
12,3,554,2,0
13,4,554,2,0
23,5,554,2,0
32,6,554,2,0
28,7,554,2,0
12,8,554,2,0
15,9,554,2,0
7,10,554,2,0
3,11,554,2,0
3,12,554,2,0
6,13,554,2,0
1,14,554,2,0
2,15,554,2,0
0,16,554,2,0
59,0,554,2,1
12,1,554,2,1
3,2,554,2,1
17,3,554,2,1
23,4,554,2,1
38,5,554,2,1
23,6,554,2,1
28,7,554,2,1
14,8,554,2,1
12,9,554,2,1
17,10,554,2,1
6,11,554,2,1
5,12,554,2,1
2,13,554,2,1
0,14,554,2,1
2,15,554,2,1
1,16,554,2,1
20,0,554,3,0
0,1,554,3,0
3,2,554,3,0
10,3,554,3,0
9,4,554,3,0
12,5,554,3,0
19,6,554,3,0
10,7,554,3,0
7,8,554,3,0
5,9,554,3,0
1,10,554,3,0
1,11,554,3,0
2,12,554,3,0
3,13,554,3,0
1,14,554,3,0
0,15,554,3,0
0,16,554,3,0
42,0,554,3,1
3,1,554,3,1
4,2,554,3,1
5,3,554,3,1
10,4,554,3,1
18,5,554,3,1
14,6,554,3,1
11,7,554,3,1
4,8,554,3,1
8,9,554,3,1
4,10,554,3,1
2,11,554,3,1
0,12,554,3,1
0,13,554,3,1
0,14,554,3,1
0,15,554,3,1
0,16,554,3,1
15,0,554,4,0
1,1,554,4,0
0,2,554,4,0
4,3,554,4,0
2,4,554,4,0
6,5,554,4,0
7,6,554,4,0
10,7,554,4,0
3,8,554,4,0
2,9,554,4,0
0,10,554,4,0
1,11,554,4,0
1,12,554,4,0
3,13,554,4,0
1,14,554,4,0
1,15,554,4,0
0,16,554,4,0
12,0,554,4,1
1,1,554,4,1
0,2,554,4,1
1,3,554,4,1
1,4,554,4,1
6,5,554,4,1
6,6,554,4,1
4,7,554,4,1
4,8,554,4,1
3,9,554,4,1
0,10,554,4,1
1,11,554,4,1
2,12,554,4,1
3,13,554,4,1
0,14,554,4,1
0,15,554,4,1
0,16,554,4,1
5768,0,555,0,0
841,1,555,0,0
682,2,555,0,0
1770,3,555,0,0
1456,4,555,0,0
1454,5,555,0,0
1625,6,555,0,0
2223,7,555,0,0
2403,8,555,0,0
2210,9,555,0,0
2099,10,555,0,0
2488,11,555,0,0
2091,12,555,0,0
1571,13,555,0,0
1187,14,555,0,0
